LABEL,non_linear_size,beta,book_to_price_ratio,earnings_yield,growth
0.3338319468043247,-1.2106112207260835,1.2242585405928168,0.0800507837207907,0.5037730360072252,-0.37794979859831834
3.2422239820685554,0.5134932319519049,1.5572926628814872,-0.3468142869902464,0.4505438138806937,0.10980852476501256
-0.6045046406447471,0.20009310933305424,-0.2661366011553123,-0.07799588081587121,1.8256067191535674,-1.6177308994438944
-0.030219621868649106,-0.9644151909735399,-0.6057490837836088,-0.22124604731617298,-0.20570118114012997,2.264705907836808
-0.6880057886235647,1.5123317240520426,0.10619283085987956,-1.2097025171297136,-1.7867968736081223,0.3192293703113258
-0.3821504319094354,0.08314626913512818,-1.4649074388261099,0.029032419377794935,-1.176781178536465,0.18350302324610293
-0.19985541229866263,0.04105017284761561,-0.8680637561533431,-0.08454492977019876,0.4682236980777219,-0.15567399581459007
-1.3747275682844375,1.0949924634879475,-0.2572788528590077,0.23707386049274767,-0.08069920374925073,-1.1686252848755687
-0.841288341456446,-0.588644644588197,-0.31998849629395115,-0.7589128911956892,0.6631925864522749,1.0673913168943756
-0.6419482866684502,-0.5371053565911924,0.4396670563804518,0.15099142952155367,-2.4629360312658086,0.3774961039374641
-0.49812477822797263,-1.740373808460652,0.6082611013183936,-1.2848088698429154,-0.4027505281626027,-0.16934230943517983
-0.19347827381301555,-2.2346324201658034,-1.208191623470196,0.6291937436927036,1.836118329070036,0.5890520661259799
1.0800879877442726,0.3767853029246173,-0.08349607443597078,-1.8041939424149729,0.5668586876424532,-1.0402827360476479
-1.865835419370185,0.24249841143263975,-0.46698181458785515,0.6809292528021407,0.3060506456682489,0.6033037366489004
-0.5130096126282624,-0.20184847032773418,1.019714458045465,0.03090288919034766,2.5375141393671545,0.706743542677431
